Pali_Word,Han_Word,Co_Occur,PMI,IDF,Score,Precision,Recall,F_Score
apam,淨,4.0,7.3489,3.6913,27.1268,4.0,0.0656,0.129
bhute,淨,4.0,7.3489,3.6913,27.1268,4.0,0.0656,0.129
tejam,淨,4.0,7.3489,3.6913,27.1268,4.0,0.0656,0.129
pathavim,淨,4.0,7.3489,3.6913,27.1268,4.0,0.0656,0.129
vayam,淨,4.0,7.3489,3.6913,27.1268,4.0,0.0656,0.129
pujeyyum,在,4.0,6.4852,4.1808,27.1136,1.3333,0.1081,0.2
khomhi,法向,7.0,5.6776,4.7739,27.1042,0.4118,0.35,0.3784
khomhi,真人,7.0,5.6776,4.7739,27.1042,0.4118,0.35,0.3784
khomhi,彼因,7.0,5.6776,4.7739,27.1042,0.4118,0.35,0.3784
khomhi,豪貴族,7.0,5.6776,4.7739,27.1042,0.4118,0.35,0.3784
khomhi,豪貴,7.0,5.6776,4.7739,27.1042,0.4118,0.35,0.3784
kodhano,教善訶不難,23.0,6.6383,4.0808,27.0892,1.6429,0.561,0.8364
kodhano,不惡,23.0,6.6383,4.0808,27.0892,1.6429,0.561,0.8364
kodhano,善語法,23.0,6.6383,4.0808,27.0892,1.6429,0.561,0.8364
kodhano,彼善,23.0,6.6383,4.0808,27.0892,1.6429,0.561,0.8364
bhasitam,奉行,26.0,6.1663,4.3844,27.0357,0.8667,0.8667,0.8667
bhasitam,佛說,26.0,6.1663,4.3844,27.0357,0.8667,0.8667,0.8667
sovacassakarano,不惡,16.0,6.6001,4.0808,26.9335,1.6,0.3902,0.6275
codakam,教善訶不難,8.0,6.6001,4.0808,26.9335,1.6,0.1951,0.3478
codakam,善語法,8.0,6.6001,4.0808,26.9335,1.6,0.1951,0.3478
codakam,不惡,8.0,6.6001,4.0808,26.9335,1.6,0.1951,0.3478
sovacassakarano,善語,16.0,6.6001,4.0808,26.9335,1.6,0.3902,0.6275
sovacassakarano,教善訶不難,16.0,6.6001,4.0808,26.9335,1.6,0.3902,0.6275
sovacassakarano,善語法,16.0,6.6001,4.0808,26.9335,1.6,0.3902,0.6275
sovacassakarano,彼善,16.0,6.6001,4.0808,26.9335,1.6,0.3902,0.6275
codakam,彼善,8.0,6.6001,4.0808,26.9335,1.6,0.1951,0.3478
attamano,佛說,11.0,6.1317,4.3844,26.8841,0.8462,0.3667,0.5116
attamano,奉行,11.0,6.1317,4.3844,26.8841,0.8462,0.3667,0.5116
nisidimsu,等,5.0,6.6243,4.0572,26.8761,1.6667,0.119,0.2222
tejo,火,30.0,6.2352,4.2921,26.762,1.0,0.9091,0.9524
anatta,無我,30.0,6.2352,4.2921,26.762,1.0,0.9091,0.9524
saddha,信,30.0,6.2352,4.2921,26.762,1.0,0.9091,0.9524
mama,作,3.0,6.2352,4.2921,26.7619,1.0,0.0909,0.1667
kareyyum,在,5.0,6.3921,4.1808,26.7243,1.25,0.1351,0.2439
sammasambuddho,無所著,3.0,5.756,4.6404,26.7102,0.5,0.1304,0.2069
suppatinissaggi,彼善,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
apalasi,不惡,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
anadhanaggahi,善語法,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
suppatinissaggi,教善訶不難,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
anadhanaggahi,善語,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
apalasi,彼善,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amakkhi,善語,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amakkhi,不惡,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amakkhi,善語法,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asatho,不惡,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asatho,善語,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
apalasi,善語,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
apalasi,善語法,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
suppatinissaggi,善語法,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
paccaropeti,善語,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
apadane,教善訶不難,6.0,6.507,4.0808,26.5536,1.5,0.1463,0.2667
paccaropeti,不惡,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
anadhanaggahi,彼善,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
paccaropeti,教善訶不難,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
paccaropeti,彼善,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
apadane,彼善,6.0,6.507,4.0808,26.5536,1.5,0.1463,0.2667
anadhanaggahi,教善訶不難,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
anadhanaggahi,不惡,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
apalasi,教善訶不難,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
suppatinissaggi,不惡,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
apadane,善語法,6.0,6.507,4.0808,26.5536,1.5,0.1463,0.2667
suppatinissaggi,善語,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
apadane,不惡,6.0,6.507,4.0808,26.5536,1.5,0.1463,0.2667
paccaropeti,善語法,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amayavi,教善訶不難,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
mannanti,善語,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asatho,善語法,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asanditthiparamasi,善語法,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asanditthiparamasi,善語,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asanditthiparamasi,不惡,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asatho,教善訶不難,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asatho,彼善,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amakkhi,教善訶不難,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amakkhi,彼善,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asanditthiparamasi,教善訶不難,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
asanditthiparamasi,彼善,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amayavi,善語法,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amayavi,彼善,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amayavi,善語,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
amayavi,不惡,3.0,6.507,4.0808,26.5536,1.5,0.0732,0.1395
tato,現法,3.0,6.0066,4.4172,26.5325,0.75,0.1034,0.1818
saranam,奉行,4.0,6.0508,4.3844,26.5293,0.8,0.1333,0.2286
saranam,佛說,4.0,6.0508,4.3844,26.5293,0.8,0.1333,0.2286
ayatim,非,3.0,5.5426,4.7739,26.46,0.375,0.15,0.2143
vattha,衣,30.0,6.1921,4.2631,26.3976,1.0,0.8824,0.9375
mudita,喜,30.0,6.1921,4.2631,26.3976,1.0,0.8824,0.9375
anicca,無常,30.0,6.1921,4.2631,26.3976,1.0,0.8824,0.9375
namarupa,名色,30.0,6.1921,4.2631,26.3976,1.0,0.8824,0.9375
pathavi,地,30.0,6.1921,4.2631,26.3976,1.0,0.8824,0.9375
macchariya,慳,30.0,6.1921,4.2631,26.3976,1.0,0.8824,0.9375
ettha,弟子,5.0,6.0624,4.3527,26.3877,0.8333,0.1613,0.2703
patisamvedeti,癡,5.0,6.0624,4.3527,26.3877,0.8333,0.1613,0.2703
marana,死,30.0,6.099,4.3219,26.3596,0.8824,0.9375,0.9091
kodhahetu,彼善,13.0,6.4526,4.0808,26.3314,1.4444,0.3171,0.52
kodhahetu,教善訶不難,13.0,6.4526,4.0808,26.3314,1.4444,0.3171,0.52
kodhahetu,善語法,13.0,6.4526,4.0808,26.3314,1.4444,0.3171,0.52
kodhahetu,不惡,13.0,6.4526,4.0808,26.3314,1.4444,0.3171,0.52
appekacce,等,3.0,6.4722,4.0572,26.2594,1.5,0.0714,0.1364
abhisangi,不惡,7.0,6.4075,4.0808,26.1474,1.4,0.1707,0.3043
abhisangi,彼善,7.0,6.4075,4.0808,26.1474,1.4,0.1707,0.3043
abhisangi,善語,7.0,6.4075,4.0808,26.1474,1.4,0.1707,0.3043
abhisangi,教善訶不難,7.0,6.4075,4.0808,26.1474,1.4,0.1707,0.3043
abhisangi,善語法,7.0,6.4075,4.0808,26.1474,1.4,0.1707,0.3043
rammakassa,阿難,4.0,7.2352,3.6137,26.1461,4.0,0.0606,0.1194
assamo,阿難,4.0,7.2352,3.6137,26.1461,4.0,0.0606,0.1194
idamavoca,佛說,12.0,5.9577,4.3844,26.1211,0.75,0.4,0.5217
idamavoca,奉行,12.0,5.9577,4.3844,26.1211,0.75,0.4,0.5217
vighatapakkhiko,他,3.0,6.1503,4.2349,26.0461,1.0,0.0857,0.1579
tanca,知如真,3.0,6.1503,4.2349,26.0461,1.0,0.0857,0.1579
anibbanasamvattaniko,他,3.0,6.1503,4.2349,26.0461,1.0,0.0857,0.1579
nirodha,滅,30.0,6.1503,4.2349,26.0461,1.0,0.8571,0.9231
viriya,精進,30.0,6.1503,4.2349,26.0461,1.0,0.8571,0.9231
mano,慢,31.0,6.1019,4.2631,26.0131,0.9394,0.9118,0.9254
attamana,聞佛,15.0,6.099,4.2631,26.0007,0.9375,0.4412,0.6
abhinandunti,聞佛,15.0,6.099,4.2631,26.0007,0.9375,0.4412,0.6
ekodibhavam,次,3.0,5.7878,4.4862,25.9652,0.6,0.1111,0.1875
samadhi,次,3.0,5.7878,4.4862,25.9652,0.6,0.1111,0.1875
sampasadanam,次,3.0,5.7878,4.4862,25.9652,0.6,0.1111,0.1875
avitakkam,次,3.0,5.7878,4.4862,25.9652,0.6,0.1111,0.1875
avicaram,次,3.0,5.7878,4.4862,25.9652,0.6,0.1111,0.1875
vitakkavicaranam,次,3.0,5.7878,4.4862,25.9652,0.6,0.1111,0.1875
kodhabhibhuto,教善訶不難,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
vasam,不惡,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
icchanam,善語,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
vasam,善語法,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
vasam,彼善,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
icchanam,教善訶不難,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
icchanam,彼善,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
icchanam,善語法,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
icchanam,不惡,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
vasam,教善訶不難,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
vasam,善語,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papiccho,善語法,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
kodhabhibhuto,善語法,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
kodhabhibhuto,不惡,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papiccho,善語,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papiccho,不惡,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papikanam,教善訶不難,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papikanam,不惡,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papiccho,教善訶不難,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papikanam,善語法,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papikanam,善語,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papiccho,彼善,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
kodhabhibhuto,善語,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
papikanam,彼善,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
kodhabhibhuto,彼善,8.0,6.3371,4.0808,25.8602,1.3333,0.1951,0.3404
atimani,教善訶不難,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
atimani,善語法,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
atimani,彼善,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
thaddho,教善訶不難,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
thaddho,彼善,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
thaddho,善語,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
thaddho,善語法,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
thaddho,不惡,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
atimani,不惡,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
atimani,善語,4.0,6.3371,4.0808,25.8601,1.3333,0.0976,0.1818
issa,嫉,31.0,6.1045,4.2349,25.8521,0.9688,0.8857,0.9254
vedana,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
abhassarato,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
nevasannanasannayatanato,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
apato,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
tejato,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
pathavito,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
pahatabbo,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
vayato,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
vehapphalato,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
bhutato,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
sabbaya,一切,3.0,6.9577,3.7076,25.7959,3.0,0.05,0.0984
pacchime,放逸,3.0,5.9104,4.3527,25.726,0.75,0.0968,0.1714
nesam,弟子,3.0,5.9104,4.3527,25.726,0.75,0.0968,0.1714
lobha,貪,30.0,6.1097,4.2075,25.7066,1.0,0.8333,0.9091
abhinanditi,歡喜,11.0,6.1097,4.2075,25.7066,1.0,0.3056,0.4681
attamano,歡喜,13.0,6.1097,4.2075,25.7066,1.0,0.3611,0.5306
dhammehi,非,3.0,5.3727,4.7739,25.6488,0.3333,0.15,0.2069
vayato,淨,3.0,6.9338,3.6913,25.5948,3.0,0.0492,0.0968
bhutato,淨,3.0,6.9338,3.6913,25.5948,3.0,0.0492,0.0968
apato,淨,3.0,6.9338,3.6913,25.5948,3.0,0.0492,0.0968
pathavito,淨,3.0,6.9338,3.6913,25.5948,3.0,0.0492,0.0968
tejato,淨,3.0,6.9338,3.6913,25.5948,3.0,0.0492,0.0968
pariyodatena,淨浴,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
vineyya,諸惡,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
sitena,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
nippitikena,淨浴,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
pariyodatena,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
varina,諸惡,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
pariyodatena,諸惡,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
varina,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
parisodheti,諸惡,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
sitena,諸惡,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
sitena,淨浴,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
pitisukhena,淨浴,8.0,6.6072,3.8672,25.5512,2.0,0.1569,0.2909
pitisukhena,諸惡,8.0,6.6072,3.8672,25.5512,2.0,0.1569,0.2909
vivekajena,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
samadhi,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
vivekajena,淨浴,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
vivekajena,諸惡,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
nippitikena,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
vineyya,淨浴,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
yenakamamgamo,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
yenakamamgamo,淨浴,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
parisodheti,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
parisuddhena,諸惡,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
parisuddhena,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
parisuddhena,淨浴,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
vineyya,因是,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
nippitikena,諸惡,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
pitisukhena,因是,8.0,6.6072,3.8672,25.5512,2.0,0.1569,0.2909
yenakamamgamo,諸惡,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
varina,淨浴,4.0,6.6072,3.8672,25.5512,2.0,0.0784,0.1509
ananda,叉手,3.0,4.5426,5.6212,25.5351,0.075,0.375,0.125
avijja,無明,30.0,6.0624,4.2075,25.5075,0.9677,0.8333,0.8955
sankhara,行,30.0,6.0624,4.2075,25.5075,0.9677,0.8333,0.8955
sampayati,善語法,5.0,6.244,4.0808,25.4802,1.25,0.122,0.2222
sampayati,善語,5.0,6.244,4.0808,25.4802,1.25,0.122,0.2222
sampayati,不惡,5.0,6.244,4.0808,25.4802,1.25,0.122,0.2222
sampayati,彼善,5.0,6.244,4.0808,25.4802,1.25,0.122,0.2222
sampayati,教善訶不難,5.0,6.244,4.0808,25.4802,1.25,0.122,0.2222
attham,在,3.0,6.0701,4.1808,25.3783,1.0,0.0811,0.15
anando,佛說,6.0,5.7878,4.3844,25.3761,0.6667,0.2,0.3077
anando,奉行,6.0,5.7878,4.3844,25.3761,0.6667,0.2,0.3077
vineyya,污為,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
vineyya,諸漏,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
pitisukhena,污為,8.0,6.5792,3.8481,25.3175,2.0,0.1538,0.2857
nippitikena,熱苦報,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
parisodheti,污為,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
yenakamamgamo,本煩,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
pariyodatena,本煩,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
yenakamamgamo,污為,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
parisodheti,本煩,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
parisodheti,諸漏,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
varina,本煩,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
parisuddhena,污為,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
pariyodatena,熱苦報,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
parisuddhena,諸漏,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
pitisukhena,諸漏,8.0,6.5792,3.8481,25.3175,2.0,0.1538,0.2857
sitena,本煩,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
varina,熱苦報,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
vivekajena,諸漏,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
vivekajena,熱苦報,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
sitena,污為,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
nippitikena,諸漏,4.0,6.5792,3.8481,25.3175,2.0,0.0769,0.1481
abhinandunti,歡喜,15.0,6.0166,4.2075,25.3148,0.9375,0.4167,0.5769
attamana,歡喜,15.0,6.0166,4.2075,25.3148,0.9375,0.4167,0.5769
tanha,愛,30.0,6.0229,4.1808,25.1806,0.9677,0.8108,0.8824
abhinanditi,聞佛,9.0,5.9026,4.2631,25.1634,0.8182,0.2647,0.4
evamnamo,更,3.0,6.341,3.9683,25.1629,1.5,0.0652,0.125
evamgotto,更,3.0,6.341,3.9683,25.1629,1.5,0.0652,0.125
thanam,處,4.0,5.7404,4.3527,24.9864,0.6667,0.129,0.2162
passati,乃至,3.0,5.8202,4.2921,24.9806,0.75,0.0909,0.1622
kama,作,3.0,5.8202,4.2921,24.9806,0.75,0.0909,0.1622
upanahi,善語,8.0,6.1147,4.0808,24.9526,1.1429,0.1951,0.3333
upanahi,教善訶不難,8.0,6.1147,4.0808,24.9526,1.1429,0.1951,0.3333
upanahi,不惡,8.0,6.1147,4.0808,24.9526,1.1429,0.1951,0.3333
upanahi,善語法,8.0,6.1147,4.0808,24.9526,1.1429,0.1951,0.3333
upanahi,彼善,8.0,6.1147,4.0808,24.9526,1.1429,0.1951,0.3333
sammasati,正念,30.0,5.9844,4.1549,24.8643,0.9677,0.7895,0.8696
nevasannanasannayatanam,一切,5.0,6.6946,3.7076,24.8208,2.5,0.0833,0.1613
anekavihitam,現法,4.0,5.6143,4.4172,24.7995,0.5714,0.1379,0.2222
kodha,瞋,30.0,5.9942,4.1296,24.7534,1.0,0.7692,0.8696
asava,漏,30.0,5.9386,4.1549,24.674,0.9375,0.7895,0.8571
sakideva,尊者,3.0,6.2796,3.9266,24.6575,1.5,0.0625,0.12
nama,坐,3.0,5.7771,4.2631,24.6283,0.75,0.0882,0.1579
samannagata,坐,3.0,5.7771,4.2631,24.6283,0.75,0.0882,0.1579
samkilesika,因是,5.0,6.3441,3.8672,24.534,1.6667,0.098,0.1852
sadara,因是,5.0,6.3441,3.8672,24.534,1.6667,0.098,0.1852
ponobbhavika,諸惡,5.0,6.3441,3.8672,24.534,1.6667,0.098,0.1852
ponobbhavika,因是,5.0,6.3441,3.8672,24.534,1.6667,0.098,0.1852
ponobbhavika,淨浴,5.0,6.3441,3.8672,24.534,1.6667,0.098,0.1852
sadara,淨浴,5.0,6.3441,3.8672,24.534,1.6667,0.098,0.1852
samkilesika,淨浴,5.0,6.3441,3.8672,24.534,1.6667,0.098,0.1852
samkilesika,諸惡,5.0,6.3441,3.8672,24.534,1.6667,0.098,0.1852
sadara,諸惡,5.0,6.3441,3.8672,24.534,1.6667,0.098,0.1852
orambhagiyanam,盡,3.0,5.9577,4.1049,24.4554,1.0,0.075,0.1395
loka,盡,3.0,5.9577,4.1049,24.4554,1.0,0.075,0.1395
anavattidhammo,盡,3.0,5.9577,4.1049,24.4554,1.0,0.075,0.1395
pancannam,盡,3.0,5.9577,4.1049,24.4554,1.0,0.075,0.1395
jhana,禪,30.0,5.9577,4.1049,24.4554,1.0,0.75,0.8571
samkilesika,污為,5.0,6.3161,3.8481,24.3053,1.6667,0.0962,0.1818
sadara,諸漏,5.0,6.3161,3.8481,24.3053,1.6667,0.0962,0.1818
sadara,污為,5.0,6.3161,3.8481,24.3053,1.6667,0.0962,0.1818
ponobbhavika,本煩,5.0,6.3161,3.8481,24.3053,1.6667,0.0962,0.1818
samkilesika,本煩,5.0,6.3161,3.8481,24.3053,1.6667,0.0962,0.1818
ponobbhavika,諸漏,5.0,6.3161,3.8481,24.3053,1.6667,0.0962,0.1818
saggam,知如真,3.0,5.7353,4.2349,24.2884,0.75,0.0857,0.1538
bheda,知如真,3.0,5.7353,4.2349,24.2884,0.75,0.0857,0.1538
sugatim,知如真,3.0,5.7353,4.2349,24.2884,0.75,0.0857,0.1538
ahampassam,莫難,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
vihatabbam,不請諸,4.0,5.9221,4.0808,24.1665,1.0,0.0976,0.1778
ahanceva,不請諸,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
ahampassam,諸尊語,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
ahanceva,我教,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
ahanceva,我訶,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
ahanceva,莫難,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
janati,不念欲者,9.0,5.9221,4.0808,24.1665,1.0,0.2195,0.36
attanava,諸尊語,6.0,5.9221,4.0808,24.1665,1.0,0.1463,0.2553
attanava,我訶,6.0,5.9221,4.0808,24.1665,1.0,0.1463,0.2553
attanava,不請諸,6.0,5.9221,4.0808,24.1665,1.0,0.1463,0.2553
attanava,我教,6.0,5.9221,4.0808,24.1665,1.0,0.1463,0.2553
attanava,不惡,6.0,5.9221,4.0808,24.1665,1.0,0.1463,0.2553
atthaddho,語法,3.0,5.9221,4.0808,24.1665,1.0,0.0732,0.1364
atthaddho,不惡,3.0,5.9221,4.0808,24.1665,1.0,0.0732,0.1364
janati,我訶,9.0,5.9221,4.0808,24.1665,1.0,0.2195,0.36
tenavuso,教善訶不難,9.0,5.9221,4.0808,24.1665,1.0,0.2195,0.36
tenavuso,彼善,9.0,5.9221,4.0808,24.1665,1.0,0.2195,0.36
dosanca,教善訶不難,5.0,5.9221,4.0808,24.1665,1.0,0.122,0.2174
appaccayanca,不惡,5.0,5.9221,4.0808,24.1665,1.0,0.122,0.2174
teneva,善語,4.0,5.9221,4.0808,24.1665,1.0,0.0976,0.1778
khvayam,我訶,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
khvayam,不請諸,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
khvayam,我教,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
vihatabbam,善語,4.0,5.9221,4.0808,24.1665,1.0,0.0976,0.1778
paresam,法若,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
vihatabbam,彼善,4.0,5.9221,4.0808,24.1665,1.0,0.0976,0.1778
vihatabbam,我教,4.0,5.9221,4.0808,24.1665,1.0,0.0976,0.1778
annenannam,彼善,5.0,5.9221,4.0808,24.1665,1.0,0.122,0.2174
annenannam,教善訶不難,5.0,5.9221,4.0808,24.1665,1.0,0.122,0.2174
paresam,不請諸,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
paresam,我教,16.0,5.9221,4.0808,24.1665,1.0,0.3902,0.5614
panassam,一人善語,11.0,5.9221,4.0808,24.1665,1.0,0.2683,0.4231
panassam,莫難,11.0,5.9221,4.0808,24.1665,1.0,0.2683,0.4231
panassam,我訶,11.0,5.9221,4.0808,24.1665,1.0,0.2683,0.4231
panassam,我教,11.0,5.9221,4.0808,24.1665,1.0,0.2683,0.4231
annenannam,善語法,5.0,5.9221,4.0808,24.1665,1.0,0.122,0.2174
annenannam,善語,5.0,5.9221,4.0808,24.1665,1.0,0.122,0.2174
annenannam,不惡,5.0,5.9221,4.0808,24.1665,1.0,0.122,0.2174
panassam,諸尊語,11.0,5.9221,4.0808,24.1665,1.0,0.2683,0.4231
amacchari,彼善,3.0,5.9221,4.0808,24.1665,1.0,0.0732,0.1364
amacchari,教善訶不難,3.0,5.9221,4.0808,24.1665,1.0,0.0732,0.1364
amacchari,善語,3.0,5.9221,4.0808,24.1665,1.0,0.0732,0.1364
